"Дом, 4-комн., 180 м2",https://www.house.kg/details/8061990607e75b8bde5e6-61214774,$ 275 000,"Продается уютный и просторный дом в 4-м мкр. по Каралаева вдоль речки.
Участок : 8 соток .
Тип строения : Кирпичный .
Год постройки : 2012 . 
Площадь ...",https://cdn.house.kg/house/images/3/6/1/361108f081db941345cb3b40ee5c7926_240x180.jpg
"4-комн. кв., 194 м2, 5 этаж из 10",https://www.house.kg/details/782677461483a12602416-40218579,$ 170 000,"Продаю 4х комнатную квартиру в районе Физприборов
ул. Байтик Баатыра (Советская), напротив здание Дастан, внизу Магазин шуб
 « Снежная Королева»

Год ...",https://cdn.house.kg/house/images/1/a/d/1ad0bb587b8f088188f3af9373023291_240x180.jpg
"5-комн. кв., 160 м2, 9 этаж из 10",https://www.house.kg/details/2774578614836b70ec605-68491354,$ 140 000,"Продаю 5 комнатную квартиру в Асанбае 
Количество комнат:  5
Адрес: парк Асанбай  
Застройщик СК «Олимп Строй»
Год постройки 2017
Серия: элит
Этаж:  9...",https://cdn.house.kg/house/images/5/1/9/519940f30553ccc5fbf24018a3de4b2e_240x180.jpg
"Дом, 6 и более комнат, 345 м2",https://www.house.kg/details/9563709613c85efbed587-30171787,$ 390 000,"Продаётся Особняк в Элитном районе .
Адрес : С. Орто-Сай , Рысмендиева / Лесхозная .
Участок : 9.5 соток ( квадратной формы).
Год постройки : 2004.
Ти...",https://cdn.house.kg/house/images/9/0/7/907fe2bb1f986fc727016d14a02d552e_240x180.jpg
"5-комн. кв., 121 м2, 2 этаж из 7",https://www.house.kg/details/4104397613b28b5ae6ab7-18524026,$ 109 000,"Продаю 5-ти комнатную квартиру в самом престижном районе города расположенную на пересечении бульвара Эркиндик и Токтогула!!!

Квартира находится на 2...",https://cdn.house.kg/house/images/1/3/9/139edd43a1e94bac05e8de54fdda9538_240x180.jpg
"5-комн. кв., 210 м2, 3 этаж из 3",https://www.house.kg/details/881256861727df0a16929-31708942,$ 595 000,"Продается 5 комнатный квартира на территории парка Ата турк

Дом - монолитный-кирпич
Этаж - 4 этаж из 4
Площадь - 210 м2
Отопление - автономный
Состоя...",https://cdn.house.kg/house/images/6/3/6/636c1e78c0b27ef671532bbd39ca6ad1_240x180.jpg
"4-комн. кв., 185 м2, 8 этаж из 13",https://www.house.kg/details/5766429617003ff3b2001-47862114,$ 380 000,"Продается 4 комнатный квартира ул.Орозбекова ул. Чокморова
 
СК - Имарат строй
ЖК - Версаль
Дом - монолитный-кирпич, 2016 г.
Этаж - 8 этаж из 13
Площа...",https://cdn.house.kg/house/images/4/f/9/4f975fe9db78f4008b356f95d22e4b6a_240x180.jpg
"3-комн. кв., 64 м2, 4 этаж из 5",https://www.house.kg/details/804197061eabc8d5f3e54-88763799,$ 51 500,"Срочно продаю 3-х к.квартиру по Суюмбаева/Чуй, 105 серия, 4 этаж из 5, не угловая. Окна на восток и запад. Лоджия с зала, возможность расширения. Лодж...",https://cdn.house.kg/house/images/3/a/a/3aa25c990682f25959ca48531fb34f25_240x180.jpg
"Дом, 5-комн., 90 м2",https://www.house.kg/details/355776560864a9966eb74-86244801,$ 39 000,"Продаю дом от ул. Советской 300 метров. 5 комнат,5  сот. Отопление газовое. Удобства в доме. Есть баня, гараж. Дом находится в районе Турбазы....",https://cdn.house.kg/house/images/0/4/c/04c95fe72582501e80f1a79d8eddb0b3_240x180.jpg
"Участок, 360 соток",https://www.house.kg/details/329572861f03b3696a928-96863101,$ 2 100,"Продаю земельный участок площадью 3.6 га с готовым проектом под зону отдыха и гостевого дома (есть АПУ, ИТУ и т.д.). ""Красная книга"". Арашан, выше сел...",https://cdn.house.kg/house/images/7/7/6/776314c648eda9fcccd079050bc043b4_240x180.jpg
"Участок, 18 соток",https://www.house.kg/details/398015561387801d2bc15-29533154,$ 450 000,"Срочно продаю дом в Киргизии 1 под ПСО 700м² дом стоит по Абдрахманова
Общая площадь участка 18 соток
Коммуникации все центральные есть только надо по...",https://cdn.house.kg/house/images/1/7/d/17de05166f803c68c712c0f19d80f4c7_240x180.jpg
"Коммерческая недвижимость, 1000 м2",https://www.house.kg/details/482037561309abb442623-85399984,$ 1 500 000,"Продается коммерческое здание с готовым бизнесом !
Адрес : Ул. Горького .
Участок : 9 соток .
Площадь : 1000м² .
Коммуникации : Центр. 
Документы : Кр...",https://cdn.house.kg/house/images/3/d/e/3de064b13c33c1bd4ea9343eca566204_240x180.jpg
"2-комн. кв., 78 м2, 1 этаж из 9",https://www.house.kg/details/616789618aa147391aa0-67656412,$ 52 500,"Продается  2 ком.кв+суш.106 улучшеная серия.Адрес: мкр.Улан-2, на 1м этаже ( фактически почти 2й этаж,снизу есть высокий цок.этаж). Центр.коммун, отоп...",https://cdn.house.kg/house/images/9/0/5/905bc04187318d1e4ba4e961b8e9f0ad_240x180.jpg
"Участок, 5 соток",https://www.house.kg/details/596034612a1225a0dfd5-07266012,$ 73 500,"Продается участок !
Адрес : Ул. Менделеева , в шаговой доступности рынок Мадина .
Участок : 4.6 соток .
Коммуникации : центр .
Цена : $80.000 
Тел  07...",https://cdn.house.kg/house/images/c/b/5/cb534ea971abf060ad664144c7d2c240_240x180.jpg
"Дом, 2-комн., 60 м2",https://www.house.kg/details/42896406184fc122421a2-44577259,$ 27 000,"Продаётся дом на участке 5.1 сотка.
Состояние: требует ремонта
на участке три отдельно стоящих здания: дом с 2 комнатами, Баня с тёплым санузлом, кухн...",https://cdn.house.kg/house/images/2/4/0/240bbdc6708cc22a446c434352b3d2c9_240x180.jpg
"Участок, 4 сотки",https://www.house.kg/details/898473061f038623b10e1-45759395,$ 16 500,"Восточный автовокзал Бишкек
цена: 16'500$.
Размер: 4 соток. 16х25. 
Участок ровный и квадратный.
Из коммуникации: Свет, Вода городская и артезианс...",https://cdn.house.kg/house/images/8/a/f/8af38537e6ed6610234de09ab6f78e3b_240x180.jpg
"Дом, 5-комн., 90 м2",https://www.house.kg/details/471436761cb41d520fdb5-72856668,$ 95 000,,https://cdn.house.kg/house/images/3/f/c/3fcdda75e3637704c666bce426bab12f_240x180.jpg
"Участок, 5 соток",https://www.house.kg/details/38521976127bcce0ebb16-26137899,$ 520 000,"Продаю Участок с действующим рынком по Первой линии 

Район - Аламедин -1 по ул. Ауэзова
Участок - 4.6сот. по факту 5.22
Документы - красная книга.
На...",https://cdn.house.kg/house/images/0/4/b/04ba3405692235a41e97999dd8a2704a_240x180.jpg
"Дом, 6 и более комнат, 397 м2",https://www.house.kg/details/3797613612762676cfc24-62710456,$ 794 000,"Продается шикарный дом в VIP городке Ала-Арча 2
Участок-10 соток
Дом кирпичный 2 этажа+ цокольное помещение.
Площадь дома-397м²
Год постройки дома-200...",https://cdn.house.kg/house/images/e/e/0/ee030a68d3a83cfb84980ad2e1404c44_240x180.jpg
"Участок, 8 соток",https://www.house.kg/details/809744061c8f5c67bdef3-78661672,$ 95 000,,https://cdn.house.kg/house/images/9/5/f/95f99e9a41d187395ef6ef122ce4559e_240x180.jpg
"Дом, 4-комн., 122 м2",https://www.house.kg/details/568227760990bcc574633-29710040,$ 130 000,"Продается 2-х уровневый дом по первой линии ! 
Адрес : Салиева 118А .
Участок : 5 соток .
Тип строения : кирпичный ( утеплённый ).
Год постройки : 201...",https://cdn.house.kg/house/images/a/e/b/aebdc3a3664900ff2bee38651a28c493_240x180.jpg
"Участок, 5 соток",https://www.house.kg/details/909982602e305978ccf5-98163303,$ 150 000,"Срочно продаётся дом по Жукеева-Пудовкина по первой линии
Участок 5 соток правильной формы  
Дом 4  комнат 84м² общей площадью жилья 60м²,под снос
Газ...",https://cdn.house.kg/house/images/e/8/5/e8503125f2af5ace397709ff141cb04f_240x180.jpg
"Участок, 5 соток",https://www.house.kg/details/2255690602dec448e5ab9-37898231,$ 150 000,"Срочно продаётся дом по Жукеева-Пудовкина по первой линии
Участок 5 соток правильной формы  
Дом 4  комнат 84м² общей площадью жилья 60м²,под снос
Газ...",https://cdn.house.kg/house/images/6/7/4/674608b53807fc6dd6f4f9f2f299a72c_240x180.jpg
